stable_key,source_sku,source_name,status,target_sku,revision_id,run_id,decision_id,decision_actor_id,decision_at,decision_reason,catalog_version_id,policy_id
row:2,000001,小米 XIAOMI 15 12+256 黑色 国行 原封 单台,UNMATCHED,,278aac97-795e-413a-991f-37f0cb77a5d4,418be64f-d587-4c9e-8e7f-79975c174e31,89d0cf9b-85fd-4e20-8952-90519c2dda50,af5426d8-91d5-415c-89f9-8ab143259b69,2026-09-10T10:02:19.214798+00:00,新库复核：受控测试无匹配,4d7cac92-f16d-436c-8ace-6754466a280a,9982ffec-c175-4517-bdea-f8b84cf0679a
row:20,000019,OPPO find x8 12+256 国行 单机,UNMATCHED,,278aac97-795e-413a-991f-37f0cb77a5d4,418be64f-d587-4c9e-8e7f-79975c174e31,6e0c201f-6b9b-4a89-9048-41f1c64a5c8f,af5426d8-91d5-415c-89f9-8ab143259b69,2026-09-10T10:02:19.216209+00:00,新库复核：受控测试无匹配,4d7cac92-f16d-436c-8ace-6754466a280a,9982ffec-c175-4517-bdea-f8b84cf0679a
row:21,000020,vivo x200 12+256 国行 单机,UNMATCHED,,278aac97-795e-413a-991f-37f0cb77a5d4,418be64f-d587-4c9e-8e7f-79975c174e31,9b1994d3-c115-40bb-8c54-86d72fe79be4,af5426d8-91d5-415c-89f9-8ab143259b69,2026-09-10T10:02:19.214602+00:00,新库复核：受控测试无匹配,4d7cac92-f16d-436c-8ace-6754466a280a,9982ffec-c175-4517-bdea-f8b84cf0679a
row:22,000021,A牌 x5 8+128 国行 单机,UNMATCHED,,278aac97-795e-413a-991f-37f0cb77a5d4,418be64f-d587-4c9e-8e7f-79975c174e31,84e19a40-decc-4075-ba7d-2efdceaf577f,af5426d8-91d5-415c-89f9-8ab143259b69,2026-09-10T10:02:19.217413+00:00,新库复核：受控测试无匹配,4d7cac92-f16d-436c-8ace-6754466a280a,9982ffec-c175-4517-bdea-f8b84cf0679a
row:23,000022,A牌 x5 12+256 国行 单机,UNMATCHED,,278aac97-795e-413a-991f-37f0cb77a5d4,418be64f-d587-4c9e-8e7f-79975c174e31,44bbe60c-16e7-4241-b0a9-8295aab19883,af5426d8-91d5-415c-89f9-8ab143259b69,2026-09-10T10:02:19.214998+00:00,新库复核：受控测试无匹配,4d7cac92-f16d-436c-8ace-6754466a280a,9982ffec-c175-4517-bdea-f8b84cf0679a
row:24,000023,A牌 X6-PRO 12+256 黑色 港版 单机,UNMATCHED,,278aac97-795e-413a-991f-37f0cb77a5d4,418be64f-d587-4c9e-8e7f-79975c174e31,508ca2e3-bb85-4f85-9daf-13e953e3f87b,af5426d8-91d5-415c-89f9-8ab143259b69,2026-09-10T10:02:19.216410+00:00,新库复核：受控测试无匹配,4d7cac92-f16d-436c-8ace-6754466a280a,9982ffec-c175-4517-bdea-f8b84cf0679a
row:25,000024,红米 NOTE 14 8+128 黑色 港版 单机,UNMATCHED,,278aac97-795e-413a-991f-37f0cb77a5d4,418be64f-d587-4c9e-8e7f-79975c174e31,6202667b-4038-438c-87c8-00250639c31c,af5426d8-91d5-415c-89f9-8ab143259b69,2026-09-10T10:02:19.215814+00:00,新库复核：受控测试无匹配,4d7cac92-f16d-436c-8ace-6754466a280a,9982ffec-c175-4517-bdea-f8b84cf0679a
row:26,000025,小米 XIAOMI 15 12+256 黑色 港版 单机,UNMATCHED,,278aac97-795e-413a-991f-37f0cb77a5d4,418be64f-d587-4c9e-8e7f-79975c174e31,2ea757ed-649a-48d5-8554-2f6146ee0ac2,af5426d8-91d5-415c-89f9-8ab143259b69,2026-09-10T10:02:19.213999+00:00,新库复核：受控测试无匹配,4d7cac92-f16d-436c-8ace-6754466a280a,9982ffec-c175-4517-bdea-f8b84cf0679a
row:27,000026,小米 XIAOMI 15 16+512 白色 国行 2台装,UNMATCHED,,278aac97-795e-413a-991f-37f0cb77a5d4,418be64f-d587-4c9e-8e7f-79975c174e31,4e4cd0aa-76c7-4338-9709-e2ab13c8ff0c,af5426d8-91d5-415c-89f9-8ab143259b69,2026-09-10T10:02:19.213800+00:00,新库复核：受控测试无匹配,4d7cac92-f16d-436c-8ace-6754466a280a,9982ffec-c175-4517-bdea-f8b84cf0679a
row:28,000027,三星 GALAXY S25 12+256 银色 国行 2台装,UNMATCHED,,278aac97-795e-413a-991f-37f0cb77a5d4,418be64f-d587-4c9e-8e7f-79975c174e31,e9b80615-bbe7-4232-b050-11a15e56bf82,af5426d8-91d5-415c-89f9-8ab143259b69,2026-09-10T10:02:19.214198+00:00,新库复核：受控测试无匹配,4d7cac92-f16d-436c-8ace-6754466a280a,9982ffec-c175-4517-bdea-f8b84cf0679a
row:29,000028,三星 GALAXY S25 ULTRA 12+512 黑色 国行 2台装,UNMATCHED,,278aac97-795e-413a-991f-37f0cb77a5d4,418be64f-d587-4c9e-8e7f-79975c174e31,a632d5d8-0fb4-4143-94e6-5f754113dfde,af5426d8-91d5-415c-89f9-8ab143259b69,2026-09-10T10:02:19.213595+00:00,新库复核：受控测试无匹配,4d7cac92-f16d-436c-8ace-6754466a280a,9982ffec-c175-4517-bdea-f8b84cf0679a
row:3,000002,小米 XIAOMI 15 16+512 白色 国行 原封 单台,UNMATCHED,,278aac97-795e-413a-991f-37f0cb77a5d4,418be64f-d587-4c9e-8e7f-79975c174e31,8e068ba7-82b8-4fe4-ba8f-f79ac5fa41a2,af5426d8-91d5-415c-89f9-8ab143259b69,2026-09-10T10:02:19.213183+00:00,新库复核：受控测试无匹配,4d7cac92-f16d-436c-8ace-6754466a280a,9982ffec-c175-4517-bdea-f8b84cf0679a
row:30,000029,ZZZ Q777 限量设备,UNMATCHED,,278aac97-795e-413a-991f-37f0cb77a5d4,418be64f-d587-4c9e-8e7f-79975c174e31,c887acf4-697e-4c34-b0a5-a895497f68d2,af5426d8-91d5-415c-89f9-8ab143259b69,2026-09-10T10:02:19.212958+00:00,新库复核：受控测试无匹配,4d7cac92-f16d-436c-8ace-6754466a280a,9982ffec-c175-4517-bdea-f8b84cf0679a
row:31,000030,,EXCLUDED,,278aac97-795e-413a-991f-37f0cb77a5d4,418be64f-d587-4c9e-8e7f-79975c174e31,,,,导入时明确排除,4d7cac92-f16d-436c-8ace-6754466a280a,9982ffec-c175-4517-bdea-f8b84cf0679a
row:4,000003,三星 GALAXY S25 12+256 银色 国行 原封 单台,UNMATCHED,,278aac97-795e-413a-991f-37f0cb77a5d4,418be64f-d587-4c9e-8e7f-79975c174e31,1b23b206-2a6c-42cf-a76e-8cf211393932,af5426d8-91d5-415c-89f9-8ab143259b69,2026-09-10T10:02:19.217814+00:00,新库复核：受控测试无匹配,4d7cac92-f16d-436c-8ace-6754466a280a,9982ffec-c175-4517-bdea-f8b84cf0679a
row:5,000004,三星 GALAXY S25 ULTRA 12+512 黑色 国行 原封 单台,UNMATCHED,,278aac97-795e-413a-991f-37f0cb77a5d4,418be64f-d587-4c9e-8e7f-79975c174e31,73de00df-8c68-46e5-b99d-69b49a114fbc,af5426d8-91d5-415c-89f9-8ab143259b69,2026-09-10T10:02:19.212444+00:00,新库复核：受控测试无匹配,4d7cac92-f16d-436c-8ace-6754466a280a,9982ffec-c175-4517-bdea-f8b84cf0679a
row:6,000005,荣耀 HONOR 400 12+256 蓝色 国行 原封 单台,UNMATCHED,,278aac97-795e-413a-991f-37f0cb77a5d4,418be64f-d587-4c9e-8e7f-79975c174e31,960087a5-b757-4c66-826c-2f0cf7210e31,af5426d8-91d5-415c-89f9-8ab143259b69,2026-09-10T10:02:19.216617+00:00,新库复核：受控测试无匹配,4d7cac92-f16d-436c-8ace-6754466a280a,9982ffec-c175-4517-bdea-f8b84cf0679a
row:7,000006,华为 PURA 80 12+256 黑色 国行 原封 单台,UNMATCHED,,278aac97-795e-413a-991f-37f0cb77a5d4,418be64f-d587-4c9e-8e7f-79975c174e31,dfe6d644-7b59-43c1-981b-3318bb856d68,af5426d8-91d5-415c-89f9-8ab143259b69,2026-09-10T10:02:19.212084+00:00,新库复核：受控测试无匹配,4d7cac92-f16d-436c-8ace-6754466a280a,9982ffec-c175-4517-bdea-f8b84cf0679a
row:8,000007,OPPO FIND X8 12+256 白色 国行 原封 单台,UNMATCHED,,278aac97-795e-413a-991f-37f0cb77a5d4,418be64f-d587-4c9e-8e7f-79975c174e31,34a0d9c0-ef0b-4452-8042-d7ab1f48afef,af5426d8-91d5-415c-89f9-8ab143259b69,2026-09-10T10:02:19.215612+00:00,新库复核：受控测试无匹配,4d7cac92-f16d-436c-8ace-6754466a280a,9982ffec-c175-4517-bdea-f8b84cf0679a
row:9,000008,vivo X200 12+256 蓝色 国行 原封 单台,UNMATCHED,,278aac97-795e-413a-991f-37f0cb77a5d4,418be64f-d587-4c9e-8e7f-79975c174e31,a03d789b-d9b4-48ec-97bc-40f89ded35f2,af5426d8-91d5-415c-89f9-8ab143259b69,2026-09-10T10:02:19.217215+00:00,新库复核：受控测试无匹配,4d7cac92-f16d-436c-8ace-6754466a280a,9982ffec-c175-4517-bdea-f8b84cf0679a
